Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g),Extraction_day,Extraction_time,Protein_to_Carbs_ratio,Carbs_to_Fat_ratio
mediterranean,Mediterranean Eggs,mediterranean,23.12,7.63,21.32,10/16/2022,16:49:25,3.029747084261565,0.3578631396275972
mediterranean,Mediterranean Burger,mediterranean,106.2,125.7,188.29,10/16/2022,16:49:25,0.8448620138264612,0.6675836869526425
mediterranean,Mediterranean Omelet,mediterranean,107.91,139.13,133.72,10/16/2022,16:49:25,0.7755999741251051,1.0404498919391867
mediterranean,Mediterranean Focaccia,italian,307.22,816.17,401.13,10/16/2022,16:49:32,0.3764162166996868,2.034671965018909
mediterranean,Mediterranean Spinach,mediterranean,26.51,34.25,14.15,10/16/2022,16:49:32,0.77399200023357,2.420323652038725
mediterranean,Mediterranean Pasta,mediterranean,86.09,151.77,141.22,10/16/2022,16:49:32,0.5672361650117611,1.0746985221744643
mediterranean,Mediterranean Meatloaf,mediterranean,177.75,58.5,237.46,10/16/2022,16:49:32,3.0384095998359,0.24635624376213355
mediterranean,Mediterranean Pizzas,italian,86.73,313.4,95.07,10/16/2022,16:49:32,0.27673810868503934,3.2964836806176434
mediterranean,Mediterranean Skillet,mediterranean,93.0,143.27,99.0,10/16/2022,16:49:32,0.6491195008061644,1.4471570994232381
mediterranean,Mediterranean Dip,mediterranean,62.99,246.69,38.29,10/16/2022,16:49:32,0.2553396759508859,6.442506071922907
mediterranean,Mediterranean Nachos,mediterranean,22.75,62.92,44.78,10/16/2022,16:49:32,0.36156450151777625,1.40506018177352
mediterranean,Mediterranean muffins,mediterranean,56.86,156.85,104.19,10/16/2022,16:49:32,0.3625096429095129,1.5054083366125672
mediterranean,Mediterranean Pasta,mediterranean,151.81,210.45,101.45,10/16/2022,16:49:32,0.7213555649533621,2.074400449478073
mediterranean,Mediterranean Muffins,mediterranean,54.25,230.67,78.12,10/16/2022,16:49:32,0.2351834430856068,2.9527271796315966
mediterranean,Mediterranean Shrimp,mediterranean,72.64,50.26,17.2,10/16/2022,16:49:32,1.4452557649071847,2.9219231440032556
mediterranean,Mediterranean Soup,mediterranean,11.5,52.16,31.03,10/16/2022,16:49:32,0.22047123329690768,1.6808997454158743
mediterranean,Mediterranean Couscous,mediterranean,41.83,162.21,28.8,10/16/2022,16:49:32,0.2578740036125787,5.632096107774036
mediterranean,Mediterranean Salsa,mediterranean,24.3,86.45,29.49,10/16/2022,16:49:32,0.28108408231252385,2.931402800854498
mediterranean,Mediterranean Carp,mediterranean,171.12,57.68,106.51,10/16/2022,16:49:32,2.966661465647267,0.541540310390476
mediterranean,Mediterranean Dip,mediterranean,69.3,87.61,153.15,10/16/2022,16:49:32,0.7909965643583567,0.5720498070531697
mediterranean,Mediterranean Chicken,mediterranean,262.62,30.43,85.48,10/16/2022,16:49:32,8.630015444776708,0.35598554064645943
mediterranean,Mediterranean Lamb,mediterranean,398.81,81.23,296.25,10/16/2022,16:49:32,4.9095788553631,0.274193167280448
mediterranean,Mediterranean Pasta,mediterranean,151.81,210.45,101.45,10/16/2022,16:49:39,0.7213555649533621,2.074400449478073
mediterranean,Mediterranean roast,mediterranean,105.42,96.43,48.64,10/16/2022,16:49:39,1.0932169115740789,1.9824839127485046
mediterranean,Mediterranean Chicken,mediterranean,122.07,21.35,70.87,10/16/2022,16:49:39,5.717296613741744,0.30125156975349576
mediterranean,Mediterranean Chicken,mediterranean,373.31,33.07,52.94,10/16/2022,16:49:39,11.288137643252398,0.6246576377476815
mediterranean,Mediterranean Spinach,mediterranean,26.51,34.25,14.15,10/16/2022,16:49:39,0.77399200023357,2.420323652038725
mediterranean,Mediterranean Pesto,mediterranean,36.6,30.78,238.38,10/16/2022,16:49:39,1.1890451902147428,0.12912102894106495
mediterranean,Mediterranean Scampi,mediterranean,111.07,36.19,35.41,10/16/2022,16:49:39,3.0689950540189552,1.0219988139278757
mediterranean,Mediterranean Wrap,mediterranean,14.19,36.47,40.3,10/16/2022,16:49:39,0.3890762523648927,0.9049403240614378
mediterranean,Mediterranean Salad,mediterranean,130.66,278.76,198.9,10/16/2022,16:49:39,0.46871692955614314,1.401501249365262
mediterranean,Mediterranean Halibut,mediterranean,315.42,26.47,37.99,10/16/2022,16:49:39,11.915681311624041,0.6967439656760811
mediterranean,Italian French Bread Pizza,italian,85.6,204.82,132.69,10/16/2022,16:49:39,0.41792589627040194,1.5435862266468712
mediterranean,Crock Pot Pull Apart Pizza Bread recipes,italian,177.78,408.92,203.05,10/16/2022,16:49:39,0.4347539011202653,2.0138782867358445
mediterranean,5-Ingredient Lemon Yogurt Marinated Grilled Chicken Breasts,american,129.13,8.13,73.69,10/16/2022,16:49:39,15.881195424916983,0.11032554857445279
mediterranean,Greek Potatoes with Lemons and Oregano Recipe,mediterranean,32.87,279.11,56.05,10/16/2022,16:49:39,0.11776676662689754,4.979572175340316
mediterranean,Mediterranean Couscous,mediterranean,58.03,270.82,27.04,10/16/2022,16:49:39,0.21427437310991396,10.015162161162678
mediterranean,Mediterranean Nachos,mediterranean,112.74,149.35,109.85,10/16/2022,16:49:39,0.7548660537927432,1.3595688705610327
mediterranean,Mediterranean Vegetables,mediterranean,10.66,46.93,19.96,10/16/2022,16:49:39,0.22714197438793124,2.351084614999248
mediterranean,Mediterranean Salad,mediterranean,13.18,30.07,12.17,10/16/2022,16:49:39,0.43829603272255657,2.4706269000082166
mediterranean,Mediterranean Nachos,mediterranean,108.18,116.48,78.68,10/16/2022,16:49:39,0.9287351585237077,1.4804082307037276
mediterranean,Mediterranean Pizza,italian,628.29,3405.55,333.76,10/16/2022,16:49:45,0.18448996946455945,10.20355883401596
mediterranean,Baked tomato and olive risotto,italian,37.17,363.43,39.18,10/16/2022,16:49:45,0.1022752599530585,9.275669329521962
mediterranean,Penne Mediterranean,mediterranean,30.4,154.47,59.88,10/16/2022,16:49:45,0.19680069398139455,2.5796162388737662
mediterranean,Mediterranean pasta,mediterranean,135.89,414.04,52.52,10/16/2022,16:49:45,0.32820421166019786,7.883322861331658
mediterranean,Mediterranean Nachos,mediterranean,22.94,63.2,43.04,10/16/2022,16:49:45,0.36296894036486765,1.468367370646593
mediterranean,Mediterranean Pizza,italian,38.43,177.62,19.1,10/16/2022,16:49:45,0.21635955207999052,9.298989581697292
mediterranean,Mediterranean chicken,mediterranean,167.58,48.5,103.85,10/16/2022,16:49:45,3.455186491000186,0.4670152429923641
mediterranean,Mediterranean Wrap,mediterranean,15.61,49.44,14.73,10/16/2022,16:49:45,0.3157298598329322,3.3561876315253545
mediterranean,Mediterranean Quinoa,mediterranean,27.8,134.01,24.77,10/16/2022,16:49:45,0.20744565744603055,5.40995518953615
mediterranean,Mediterranean Orzo,mediterranean,53.13,124.98,40.1,10/16/2022,16:49:45,0.425104615901617,3.1166305079673826
mediterranean,Mediterranean Farfalle,mediterranean,192.03,286.46,352.75,10/16/2022,16:49:45,0.6703530323499535,0.8120742393359622
mediterranean,Mediterranean Quesadillas,mexican,122.02,292.21,123.83,10/16/2022,16:49:45,0.4175749715103128,2.3597483667256176
mediterranean,Mediterranean Couscous,mediterranean,31.25,137.82,25.67,10/16/2022,16:49:45,0.2267433845350128,5.368703985041486
mediterranean,Mediterranean Frittata,mediterranean,60.57,26.31,71.94,10/16/2022,16:49:45,2.3020789783740643,0.365716350898653
mediterranean,Mediterranean Dip,mediterranean,60.4,88.3,63.35,10/16/2022,16:49:45,0.6840239634885222,1.3938217234139951
mediterranean,Mediterranean Fish,mediterranean,146.76,49.0,47.11,10/16/2022,16:49:45,2.9950409175322954,1.0400967926811149
mediterranean,Mediterranean fish,mediterranean,170.57,179.81,43.83,10/16/2022,16:49:45,0.948607148617159,4.102347653487258
mediterranean,Mediterranean Salad,mediterranean,9.14,63.49,42.05,10/16/2022,16:49:45,0.14395741128663905,1.5098332976623625
mediterranean,Mediterranean Pizza,italian,129.12,353.11,119.32,10/16/2022,16:49:45,0.36566405464570634,2.9593281987244495
mediterranean,Mediterranean Chicken,mediterranean,251.43,19.76,74.71,10/16/2022,16:49:45,12.723546379231818,0.2644858186880112
mediterranean,Mediterranean Chicken,mediterranean,350.83,55.57,398.14,10/16/2022,16:49:52,6.313184934588184,0.1395736686249344
mediterranean,Mediterranean Fish,mediterranean,146.76,49.0,47.11,10/16/2022,16:49:52,2.9950409175322954,1.0400967926811149
mediterranean,Mediterranean Chicken,mediterranean,96.92,26.12,71.46,10/16/2022,16:49:52,3.7104245626124572,0.36551405661829534
mediterranean,Mediterranean Risotto,italian,26.76,141.68,55.75,10/16/2022,16:49:52,0.1888750079403731,2.541299707628563
mediterranean,Mediterranean fish,mediterranean,11.84,53.35,15.66,10/16/2022,16:49:52,0.22192648685123054,3.4065513057914565
mediterranean,Mediterranean Chicken,mediterranean,135.33,315.5,59.15,10/16/2022,16:49:52,0.4289368337976742,5.333806698111613
mediterranean,Mediterranean Salad,mediterranean,79.11,261.67,111.74,10/16/2022,16:49:52,0.30232620351510103,2.3417545932110864
mediterranean,Mediterranean Salad,mediterranean,51.59,188.76,89.75,10/16/2022,16:49:52,0.27330857539428166,2.103152054016111
mediterranean,Mediterranean Frittata,mediterranean,95.4,32.96,137.63,10/16/2022,16:49:52,2.8943296623282064,0.2394809308949292
mediterranean,Mediterranean Chicken,mediterranean,180.78,688.83,83.05,10/16/2022,16:49:52,0.2624446344604119,8.29406027621582
mediterranean,Mediterranean chicken,mediterranean,141.96,222.05,61.19,10/16/2022,16:49:52,0.6393125903508653,3.628801621153438
mediterranean,Mediterranean Salsa,mediterranean,11.56,29.91,43.57,10/16/2022,16:49:52,0.386479890341346,0.6864657685157559
mediterranean,Mediterranean Scones,mediterranean,123.05,579.37,138.81,10/16/2022,16:49:52,0.21238550082762167,4.173804669658744
mediterranean,Mediterranean Rice,mediterranean,21.47,181.58,30.31,10/16/2022,16:49:52,0.1182392430926143,5.990564481541355
mediterranean,Mediterranean Salad:,mediterranean,6.45,18.39,18.8,10/16/2022,16:49:52,0.35071502365287366,0.9781394606669858
mediterranean,Mediterranean Bruschetta,mediterranean,71.5,244.12,92.82,10/16/2022,16:49:52,0.29288754347229445,2.6300082955365705
mediterranean,Mediterranean Chicken,mediterranean,117.42,38.05,87.38,10/16/2022,16:49:52,3.0858584531286963,0.43544935397855367
mediterranean,Mediterranean Nachos,mediterranean,137.88,343.99,191.5,10/16/2022,16:49:52,0.4008244401743069,1.796283048130297
mediterranean,Mediterranean Chicken,mediterranean,137.24,321.47,28.23,10/16/2022,16:49:52,0.4269125364340796,11.387127625659737
mediterranean,Mediterranean Chicken,mediterranean,344.68,336.25,91.18,10/16/2022,16:49:52,1.0250675834421312,3.687720029392088
mediterranean,Mediterranean Chicken,mediterranean,197.84,63.17,58.21,10/16/2022,16:49:59,3.131816814677621,1.085190084348319
mediterranean,Mediterranean Grits,mediterranean,64.69,138.02,127.42,10/16/2022,16:49:59,0.4686967925170807,1.0831809513345525
mediterranean,Mediterranean fettuccine,mediterranean,70.87,315.74,67.61,10/16/2022,16:49:59,0.22445612068119125,4.669950156039698
mediterranean,Flounder Mediterranean,mediterranean,71.77,29.34,52.22,10/16/2022,16:49:59,2.446065232950479,0.5618429367495835
mediterranean,Mediterranean Pasta,mediterranean,42.14,198.46,26.02,10/16/2022,16:49:59,0.2123339094330876,7.626916721109873
mediterranean,Mediterranean Potatoes,mediterranean,50.06,240.54,66.9,10/16/2022,16:49:59,0.2081142092200498,3.595461951241386
mediterranean,Mediterranean Strata,mediterranean,440.81,1309.5,246.42,10/16/2022,16:49:59,0.33662440883970307,5.314076316547697
mediterranean,Mediterranean muffins,mediterranean,62.61,198.84,104.81,10/16/2022,16:49:59,0.31487469888000963,1.897129118126914
mediterranean,Mediterranean Chili,american,49.8,154.59,40.87,10/16/2022,16:49:59,0.3221403574593605,3.7823884906168193
mediterranean,Mediterranean Panzanella,mediterranean,41.93,166.85,37.79,10/16/2022,16:49:59,0.25130205992172655,4.415072371728718
mediterranean,Mediterranean Chicken,mediterranean,169.65,125.36,85.39,10/16/2022,16:49:59,1.3532916935889152,1.468070405546252
mediterranean,Mediterranean Salmon,nordic,142.92,19.53,139.76,10/16/2022,16:49:59,7.317597665250114,0.13973855367377166
mediterranean,Mediterranean Burgers,mediterranean,215.8,222.47,259.02,10/16/2022,16:49:59,0.9700140692494752,0.8588878893989291
mediterranean,Calamari Mediterranean,mediterranean,32.17,33.94,54.83,10/16/2022,16:49:59,0.94782121917445,0.6189929054731812
mediterranean,Rigatoni Mediterranean,mediterranean,161.18,479.59,140.64,10/16/2022,16:49:59,0.3360780331574196,3.410029792165869
mediterranean,Mediterranean Scampi,mediterranean,111.07,36.19,35.41,10/16/2022,16:49:59,3.0689950540189552,1.0219988139278757
mediterranean,Mediterranean Morsels,mediterranean,44.28,204.34,48.32,10/16/2022,16:49:59,0.21669660029069057,4.22880321185406
mediterranean,Mediterranean Chicken,mediterranean,374.62,41.9,60.35,10/16/2022,16:49:59,8.940598076418224,0.6942718430514822
mediterranean,Mediterranean Wontados,mediterranean,340.89,1540.91,273.57,10/16/2022,16:49:59,0.22122627458691643,5.63257801448253
mediterranean,Mediterranean Pizza,italian,138.99,151.85,175.94,10/16/2022,16:50:05,0.9153051346385602,0.8630734166567201
mediterranean,Mediterranean Couscous,mediterranean,25.63,145.44,9.52,10/16/2022,16:50:05,0.17622266073528095,15.275706333368346
mediterranean,Mediterranean Salad,mediterranean,12.42,67.18,418.9,10/16/2022,16:50:05,0.18487369940905907,0.1603720210741918
mediterranean,Tapenade,mediterranean,8.07,22.65,29.26,10/16/2022,16:50:05,0.35627566111871445,0.7740678719114178
mediterranean,Mediterranean Salad,mediterranean,78.98,223.25,33.87,10/16/2022,16:50:05,0.35377221154664484,6.591184198872193
mediterranean,MEDITERRANEAN NOODLES,asian,145.88,322.04,150.4,10/16/2022,16:50:05,0.45298579994472754,2.1412091674922373
mediterranean,Mediterranean Flatbread,mediterranean,91.64,294.27,161.8,10/16/2022,16:50:05,0.3114136289338739,1.8187155827219854
mediterranean,Mediterranean Couscous,mediterranean,35.8,164.42,16.26,10/16/2022,16:50:05,0.2177337444730296,10.111309267572718
mediterranean,Shrimp Mediterranean,mediterranean,40.69,120.6,37.82,10/16/2022,16:50:05,0.3373935539506306,3.1887046878718173
mediterranean,Mediterranean Burgers,mediterranean,27.77,112.44,21.51,10/16/2022,16:50:05,0.24697396857018347,5.227093115150387
mediterranean,Mediterranean Cod,mediterranean,64.47,68.21,52.51,10/16/2022,16:50:05,0.9451554734573603,1.2989659309478014
mediterranean,Mediterranean Scallops,mediterranean,99.04,259.03,21.87,10/16/2022,16:50:05,0.3823480587265618,11.843537103927574
mediterranean,Mediterranean Penne,mediterranean,71.0,411.54,22.85,10/16/2022,16:50:05,0.17252230032973628,18.009715110936064
mediterranean,Mediterranean Swai,mediterranean,24.77,27.31,31.06,10/16/2022,16:50:05,0.9069605653399729,0.8792376291812883
mediterranean,Mediterranean Pie,mediterranean,281.54,435.21,505.95,10/16/2022,16:50:05,0.6469046048927992,0.86018211249706
mediterranean,Polenta Pizzas With Herbed Goat Cheese,italian,80.19,552.52,56.64,10/16/2022,16:50:05,0.14513475505908374,9.75477127875567
mediterranean,Mediterranean Salad,mediterranean,105.56,143.68,113.1,10/16/2022,16:50:05,0.7346830826622865,1.2703689622549756
mediterranean,Mediterranean pizza,italian,63.3,180.81,48.55,10/16/2022,16:50:05,0.35008931978695984,3.7241251467528995
mediterranean,Mediterranean Pasta,mediterranean,73.68,386.23,93.56,10/16/2022,16:50:05,0.1907666655447129,4.128108934278171
mediterranean,Pollo Mediterranean,mediterranean,280.29,307.74,346.05,10/16/2022,16:50:05,0.9107983661585555,0.8892908848695713
mediterranean,Mediterranean Chicken,mediterranean,122.99,62.6,85.09,10/16/2022,16:50:12,1.9646651011964664,0.7356829746976765
mediterranean,Mediterranean Flounder,mediterranean,87.19,154.22,40.48,10/16/2022,16:50:12,0.5653575064355697,3.809688495837554
mediterranean,Mediterranean pizza,italian,125.62,181.54,182.68,10/16/2022,16:50:12,0.6919649004907983,0.9937541397299116
mediterranean,Mediterranean Pizza,italian,140.17,273.14,161.53,10/16/2022,16:50:12,0.5131781753746234,1.6909447722109068
mediterranean,Mediterranean Squash,mediterranean,29.91,125.14,19.34,10/16/2022,16:50:12,0.23901039627300405,6.470192854557675
mediterranean,Mediterranean Chicken,mediterranean,162.47,39.46,196.29,10/16/2022,16:50:12,4.117229669800563,0.20102806547421942
mediterranean,Mediterranean Torte,mediterranean,245.46,399.69,192.34,10/16/2022,16:50:12,0.6141244111075806,2.078028085535585
mediterranean,Mediterranean Chicken,mediterranean,108.94,183.42,32.29,10/16/2022,16:50:12,0.5939341732953152,5.6802204948747335
mediterranean,Mediterranean Salad,mediterranean,57.87,207.63,63.58,10/16/2022,16:50:12,0.2787156060511195,3.265598213302716
mediterranean,Mediterranean Quinoa,mediterranean,37.29,142.11,55.95,10/16/2022,16:50:12,0.2624005179050179,2.539900984790263
mediterranean,Mediterranean Burgers,mediterranean,35.57,150.33,51.7,10/16/2022,16:50:12,0.23661121126048518,2.907680702500919
mediterranean,Mediterranean salad,mediterranean,145.46,121.62,92.06,10/16/2022,16:50:12,1.1960105573872932,1.3210805878710854
mediterranean,Mediterranean Salad,mediterranean,15.91,41.88,129.32,10/16/2022,16:50:12,0.37988586709963945,0.323845315146032
mediterranean,Mediterranean Salad,mediterranean,22.94,76.22,43.43,10/16/2022,16:50:12,0.30096692512562156,1.7549676498353712
mediterranean,Homemade Greek Salad Dressing,mediterranean,0.67,4.8,108.3,10/16/2022,16:50:12,0.13955425952926473,0.04432092039778026
mediterranean,Mediterranean Stew,mediterranean,267.95,94.63,56.41,10/16/2022,16:50:12,2.8315245532647864,1.6775097055538815
mediterranean,Mediterranean Burgers,mediterranean,118.23,110.53,78.84,10/16/2022,16:50:12,1.069654667016493,1.401935541152446
mediterranean,Mediterranean Meatballs,mediterranean,121.99,159.24,111.56,10/16/2022,16:50:12,0.7660715519244414,1.4273805362088903
mediterranean,Pear and Apple Pork Chop Skillet,american,85.41,74.04,50.78,10/16/2022,16:50:12,1.1535500601018354,1.4580256395108409
mediterranean,Mediterranean Chicken,mediterranean,269.54,74.79,244.14,10/16/2022,16:50:19,3.6039095613108527,0.30633936946272855
mediterranean,Mediterranean Chicken,mediterranean,197.51,99.69,41.37,10/16/2022,16:50:19,1.981221975905548,2.409658939837084
mediterranean,Mediterranean Chicken,mediterranean,259.28,93.06,71.54,10/16/2022,16:50:19,2.7861295279440363,1.3007925525223296
mediterranean,Mediterranean asparagus,nordic,68.02,196.24,241.91,10/16/2022,16:50:19,0.34661462181705144,0.8112074275249989
mediterranean,"Provence on a Plate - Roasted Eggplant, Tomato and Tapenade Pizza with Goat Cheese",italian,50.08,160.41,50.8,10/16/2022,16:50:19,0.3121980412814582,3.1576150075785914
mediterranean,Mediterranean Frittata,mediterranean,43.94,30.83,33.21,10/16/2022,16:50:19,1.4251889332165677,0.9283068862726205
mediterranean,Mediterranean risoni,mediterranean,57.02,141.24,87.62,10/16/2022,16:50:19,0.40370713886194515,1.6119423425891053
mediterranean,Mediterranean meatloaf,mediterranean,98.79,114.26,56.14,10/16/2022,16:50:19,0.8645994696353086,2.0352327176217027
mediterranean,Mediterranean Flatbread,mediterranean,59.97,175.09,58.73,10/16/2022,16:50:19,0.34250761032834354,2.9812194582077614
mediterranean,Mediterranean Salad,mediterranean,23.05,95.51,140.45,10/16/2022,16:50:19,0.24133345897331196,0.680023638137144
mediterranean,Mediterranean Lasagna,italian,311.35,225.58,425.7,10/16/2022,16:50:19,1.380213759137516,0.529902443264169
mediterranean,Mediterranean Chicken,mediterranean,527.57,132.31,314.72,10/16/2022,16:50:19,3.987347990718837,0.4204041039523896
mediterranean,Mediterranean Rice,mediterranean,60.32,413.17,46.16,10/16/2022,16:50:19,0.145992821374201,8.950629319122203
mediterranean,Mediterranean Chicken,mediterranean,165.23,29.57,47.17,10/16/2022,16:50:19,5.5875689019647625,0.6268682029212864
mediterranean,Seafood in garlic butter,french,338.21,345.34,77.24,10/16/2022,16:50:19,0.9793508445275829,4.47094159837392
mediterranean,Grilled Vegetables,american,45.74,95.12,113.15,10/16/2022,16:50:19,0.4808612188685989,0.840646569628196
mediterranean,STEAK AND PESTO SPAGHETTI,italian,172.43,252.29,163.0,10/16/2022,16:50:19,0.6834568018676845,1.5477819154483714
mediterranean,Mediterranean Ravioli,italian,111.85,173.92,211.19,10/16/2022,16:50:19,0.6431080778054404,0.8235199416641807
mediterranean,Mediterranean Wraps,mediterranean,125.98,162.34,82.14,10/16/2022,16:50:19,0.7760208450114265,1.9763577263485956
mediterranean,Mediterranean Quiche,french,78.78,210.05,240.84,10/16/2022,16:50:25,0.3750517731408086,0.872152166782234
mediterranean,Mediterranean Pizza,italian,153.2,363.39,176.94,10/16/2022,16:50:25,0.42158446411716305,2.053735425932938
mediterranean,Mediterranean Orzo,mediterranean,44.39,80.7,67.79,10/16/2022,16:50:25,0.550055141819804,1.1904235075452492
mediterranean,Mediterranean Salad,mediterranean,175.76,66.7,182.1,10/16/2022,16:50:25,2.635042952879267,0.3662802510694615
mediterranean,Mediterranean Muffuletta,italian,191.86,244.34,210.3,10/16/2022,16:50:25,0.7852141065150753,1.1618584790371895
mediterranean,Mediterranean Calzone,mediterranean,109.85,244.76,73.04,10/16/2022,16:50:25,0.4488051609529296,3.350994646842184
mediterranean,Mediterranean Burgers,mediterranean,163.65,153.36,267.38,10/16/2022,16:50:25,1.0670900685311129,0.5735635665959812
mediterranean,Mediterranean tarts,mediterranean,74.0,340.61,209.49,10/16/2022,16:50:25,0.2172566358690706,1.625893236463619
mediterranean,Mediterranean soup,american,14.05,77.71,3.07,10/16/2022,16:50:25,0.1807980852131616,25.30446108759362
mediterranean,Mediterranean Pasta,mediterranean,49.02,174.17,77.15,10/16/2022,16:50:25,0.28144754293194624,2.25752096537958
mediterranean,"Riso, cozze e patate Recipe",french,163.16,519.7,81.16,10/16/2022,16:50:25,0.31394975187655977,6.4033217924865395
mediterranean,Mediterranean Scampi,mediterranean,140.82,94.66,111.77,10/16/2022,16:50:25,1.487624259198614,0.8469102003202977
mediterranean,Mediterranean Pasta,mediterranean,51.1,214.62,79.52,10/16/2022,16:50:25,0.23809412871992955,2.698909721960237
mediterranean,Tunisian Potato & Olive Salad,mediterranean,11.0,91.99,47.62,10/16/2022,16:50:25,0.11957691513300214,1.9317107998572058
mediterranean,Greek Turkey Burgers,american,124.68,105.99,56.89,10/16/2022,16:50:25,1.1763262918549688,1.8630363326360935
mediterranean,Vanilla Shrimp Crostini,italian,111.52,164.39,76.33,10/16/2022,16:50:25,0.6783826365190309,2.1536466180188913
mediterranean,Feta-Olive Bison Sliders recipes,mediterranean,214.21,14.59,62.09,10/16/2022,16:50:25,14.680967719827292,0.23497769402973054
mediterranean,the mediterranean [sandwich],mediterranean,53.13,158.56,71.36,10/16/2022,16:50:25,0.33507609058974147,2.2219419570914085
mediterranean,Melanzane ripiene,italian,62.99,145.51,116.56,10/16/2022,16:50:32,0.4328882352536922,1.2483592282152691
mediterranean,Mackerel Stuffed with Lime and Herbs,american,305.28,32.01,297.48,10/16/2022,16:50:32,9.536721751897785,0.10760351081245524
mediterranean,Salad Lyonnaise,french,80.41,248.81,39.6,10/16/2022,16:50:32,0.3231770299544634,6.282922148430595
mediterranean,Greek Salad Dressing,mediterranean,20.54,17.46,133.1,10/16/2022,16:50:32,1.176335834144665,0.1311785786733383
mediterranean,Tomato Pickle Mix recipes,american,5.61,25.78,28.7,10/16/2022,16:50:32,0.21760211008106745,0.8982265426291767
mediterranean,Creamy Mediterranean Bites,mediterranean,64.35,42.01,164.34,10/16/2022,16:50:32,1.5317416867011022,0.2556270194291138
mediterranean,Italian Hoagie Sandwich recipes,italian,69.48,26.37,114.28,10/16/2022,16:50:32,2.6347123734405216,0.23074701831450548
mediterranean,Pasta with Olives and Tomatoes,italian,48.11,194.24,58.47,10/16/2022,16:50:32,0.24768200328457946,3.3219886781481422
mediterranean,Mediterranean lemon rub,mediterranean,6.47,40.12,2.25,10/16/2022,16:50:32,0.16126218189975325,17.82318969346957
mediterranean,Mediterranean Pork Kabobs,mediterranean,102.72,23.97,53.77,10/16/2022,16:50:32,4.285177923324016,0.4457793234271261
mediterranean,Mediterranean Veggie Sandwich,mediterranean,15.45,45.81,9.41,10/16/2022,16:50:32,0.33725524437362203,4.867708001275104
mediterranean,Mediterranean lamb salad,mediterranean,171.67,35.61,247.09,10/16/2022,16:50:32,4.820701468647328,0.14411694476933598
mediterranean,"Roasted Acorn Squash Stuffed with Fennel Sausage, Farro, Goat Cheese & Spinach recipes",italian,64.53,133.6,130.47,10/16/2022,16:50:32,0.48300536672629696,1.0239823409033424
mediterranean,Mediterranean Stuffed Chicken,mediterranean,260.18,12.51,101.24,10/16/2022,16:50:32,20.796099432499403,0.12356653924793315
mediterranean,Mediterranean Chicken & Pasta,mediterranean,302.2,189.34,77.69,10/16/2022,16:50:32,1.5960621312869372,2.4370905252860693
mediterranean,Mediterranean Zucchini Boats,mediterranean,46.87,48.09,40.92,10/16/2022,16:50:32,0.9746106340063628,1.1751912221108967
mediterranean,Squid ink fettuccine with crab and chilli,italian,57.6,308.47,47.09,10/16/2022,16:50:32,0.18672743953240337,6.550508589751757
mediterranean,Mediterranean Red Snapper,mediterranean,188.31,13.38,53.22,10/16/2022,16:50:32,14.072939242209102,0.2514045207718758
mediterranean,Brandade De Morue,south american,289.65,9.87,241.83,10/16/2022,16:50:32,29.343531557086415,0.04081362604463447
mediterranean,Mediterranean Crescent Pinwheels,mediterranean,104.44,124.69,71.82,10/16/2022,16:50:39,0.8375905237747712,1.7361217471213155
mediterranean,Oven Roasted Lechon Asado,american,237.99,38.81,245.99,10/16/2022,16:50:39,6.132024426064776,0.15776999971543673
mediterranean,Mediterranean chopped salad,mediterranean,20.38,50.79,33.34,10/16/2022,16:50:39,0.4012521903486838,1.5233496295851954
mediterranean,Mediterranean potato salad,mediterranean,44.04,201.55,184.53,10/16/2022,16:50:39,0.21850548992562674,1.0922284060672733
mediterranean,Mediterranean BBQ Chicken,mediterranean,148.98,296.25,65.78,10/16/2022,16:50:39,0.5028843784493554,4.503580061111871
mediterranean,Mediterranean Marinated Cucumbers,mediterranean,3.2,24.32,0.83,10/16/2022,16:50:39,0.1315735372723161,29.26594464500602
mediterranean,Mediterranean lamb sub,mediterranean,291.27,183.3,367.56,10/16/2022,16:50:39,1.5890257008963398,0.49869273399517366
mediterranean,Mediterranean Tomato Salad,mediterranean,13.35,13.37,16.76,10/16/2022,16:50:39,0.9984294368409244,0.7976851023208638
mediterranean,Mediterranean Pita Pizza,italian,107.03,106.72,136.32,10/16/2022,16:50:39,1.0028954001555457,0.7828581069681121
mediterranean,Mediterranean Style Eggplant,mediterranean,11.44,66.82,42.37,10/16/2022,16:50:39,0.1712036635189536,1.577022019777678
mediterranean,Mediterranean Ratatouille Chicken,french,166.18,378.9,57.98,10/16/2022,16:50:39,0.43858422120817847,6.534899363584623
mediterranean,Mediterranean Chopped Salad,mediterranean,107.24,295.63,94.26,10/16/2022,16:50:39,0.362749508678048,3.1362917855740973
mediterranean,Mediterranean Style Quesadilla,mexican,1.8,6.98,0.31,10/16/2022,16:50:39,0.25784271594327457,22.44372990353698
mediterranean,Mediterranean Pasta Salad,mediterranean,17.35,106.17,27.99,10/16/2022,16:50:39,0.16341562196833412,3.7930048944303527
mediterranean,Mediterranean Starter Sticks,mediterranean,57.92,47.91,76.64,10/16/2022,16:50:39,1.2089081839243598,0.6251223235604962
mediterranean,Mediterranean Breakfast Sandwich,mediterranean,48.66,136.81,41.74,10/16/2022,16:50:39,0.355673154936372,3.2775927744903095
